IMU,27954520,0.004106675,0.002358892,0.002710971,-0.6977668,-0.1857061,-9.72725,0,0,41.57811,1,1,1000,1000
IMU,27994581,-0.007387627,-0.005247744,0.004092825,0.04440288,-0.3226972,-9.720229,0,0,41.57686,1,1,1000,1000
CTUN,28014525,0,0,0,0.3241083,0.0360468,0.0360468,0.31,0,0.19,0,0,-4,
ATT,28014580,0,0.78,0,-0.32,0.25,0.24,0,1,,,,,
PRX,28014702,2,23.96,0,8.7,0,6.86,0,8.85,0,0,180,6.86,
IMU,28034794,0.001877697,0.001607393,-0.01052218,-0.3717425,-0.2070015,-9.811258,0,0,41.57617,1,1,1000,1000
IMU,28074793,0.004561064,0.001552832,0.004657074,-0.09276029,-0.1069766,-9.780842,0,0,41.57679,1,1,1000,1000
CTUN,28114556,0,0,0,0.3241083,0.03214775,0.03214775,0.38,0,0.19,0,0,-5,
ATT,28114613,0,0.79,0,-0.32,0.24,0.24,0,1,,,,,
PRX,28114734,2,14.83,0,8.72,0,6.88,0,8.88,0,0,180,6.88,
IMU,28114742,-0.0007461616,-0.002053181,0.00547439,-0.07865122,-0.07057837,-9.588724,0,0,41.57559,1,1,1000,1000
IMU,28154558,-0.006725412,-0.004491708,-0.003591532,0.831885,-0.3672212,-9.832712,0,0,41.5712,1,1,1000,1000
IMU,28194511,0.004686664,-0.0004600825,-0.00246368,-0.3559835,0.06579494,-9.910433,0,0,41.56275,1,1,1000,1000
CTUN,28214555,0,0,0,0.3241083,0.02829908,0.02829908,0.37,0,0.19,0,0,-5,
ATT,28214983,0,0.79,0,-0.33,0.24,0.23,0,1,,,,,
PRX,28215117,2,14.47,0,8.65,0,6.87,0,8.87,0,0,180,6.87,
IMU,28234578,-0.002632619,0.002934795,0.01039429,-0.1933129,-0.08356938,-9.637204,0,0,41.55151,1,1,1000,1000
IMU,28274529,-0.0008582347,-0.008315559,-0.0058531,0.3497279,-0.1813909,-9.871909,0,0,41.53572,1,1,1000,1000
CTUN,28315107,0,0,0,0.3241083,0.02431942,0.02431942,0.45,0,0.19,0,0,-5,
ATT,28315162,0,0.79,0,-0.33,0.24,0.24,0,1,,,,,
PRX,28315286,2,14.39,0,8.68,0,6.89,0,8.86,0,0,180,6.89,
IMU,28315293,0.004722587,0.005116772,-0.01155029,-0.4725012,-0.08677267,-9.663104,0,0,41.51418,1,1,1000,1000
IMU,28354680,0.001408021,5.64E-05,0.01533033,-0.3635267,-0.1107006,-9.64962,0,0,41.49,1,1,1000,1000
IMU,28394515,-0.002186781,-0.005646331,-0.001259782,-0.02894357,-0.1757147,-9.779751,0,0,41.46497,1,1,1000,1000
CTUN,28414603,0,0,0,0.3241083,0.02003301,0.02003301,0.41,0,0.19,0,0,-6,
ATT,28414657,0,0.8,0,-0.34,0.26,0.25,0,1,,,,,
PRX,28414781,2,14.35,0,8.74,0,6.87,0,8.86,0,0,180,6.87,
IMU,28434622,-0.0002100055,0.001169741,-0.006824363,-0.088943,0.1091189,-9.760886,0,0,41.44041,1,1,1000,1000
IMU,28474507,0.004459615,0.005863441,0.00535573,-1.026945,-0.03028297,-9.662339,0,0,41.41816,1,1,1000,1000
CTUN,28514537,0,0,0,0.3241083,0.01544755,0.01544755,0.33,0,0.19,0,0,-6,
ATT,28514650,0,0.8,0,-0.35,0.25,0.24,0,1,,,,,
PRX,28514774,2,14.52,0,8.71,0,6.87,0,8.89,0,0,180,6.87,
